4,25,9,52,649581,-12752,NoData,-12752,649581,NoData,649581,NoData,290019,フォレストレンジャーウェア(男性用) ,3
4,25,9,52,366000,67000,NoData,67000,366000,NoData,366000,NoData,284428,フォレストレンジャーマフラーウェア(男性用) ,1
4,25,9,52,842857,9524,NoData,9524,842857,NoData,842857,NoData,273814,フォレストレンジャーマフラーウェア(男性用) ,2
4,25,9,52,608213,-73486,NoData,-73486,608213,NoData,608213,NoData,290026,フォレストレンジャーマフラーウェア(男性用) ,3
4,25,9,52,332222,-56667,NoData,-56667,332222,NoData,332222,NoData,284411,フォレストレンジャーかつら(男性用) ,1
4,25,9,52,486429,-142571,NoData,-142571,486429,NoData,486429,NoData,273802,フォレストレンジャーかつら(男性用) ,2
4,25,9,52,296783,-70467,NoData,-70467,296783,NoData,296783,NoData,290015,フォレストレンジャーかつら(男性用) ,3
4,25,9,52,2985741,-1037336,NoData,-1037336,2985741,NoData,2985741,NoData,284361,フォレストレンジャーかつらと帽子(男性用) ,1
4,25,9,52,3530769,-572803,NoData,-572803,3530769,NoData,3530769,NoData,273804,フォレストレンジャーかつらと帽子(男性用) ,2
4,25,9,52,2070968,-279032,NoData,-279032,2070968,NoData,2070968,NoData,290017,フォレストレンジャーかつらと帽子(男性用) ,3
4,25,9,52,1180556,-87136,NoData,-87136,1180556,NoData,1180556,NoData,284416,フォレストレンジャーブーツ(男性用) ,1
4,25,9,52,2178182,-1255151,NoData,-1255151,2178182,NoData,2178182,NoData,273812,フォレストレンジャーブーツ(男性用) ,2
4,25,9,52,1131250,231250,NoData,231250,1131250,NoData,1131250,NoData,290024,フォレストレンジャーブーツ(男性用) ,3
4,25,9,52,1062500,145833,NoData,145833,1062500,NoData,1062500,NoData,284413,フォレストレンジャーウェア(女性用) ,1
4,25,9,52,1177778,-122222,NoData,-122222,1177778,NoData,1177778,NoData,273805,フォレストレンジャーウェア(女性用) ,2
4,25,9,52,1263514,-109700,NoData,-109700,1263514,NoData,1263514,NoData,290018,フォレストレンジャーウェア(女性用) ,3
4,25,9,52,1325000,-225000,NoData,-225000,1325000,NoData,1325000,NoData,284417,フォレストレンジャーマフラーウェア(女性用) ,1
4,25,9,52,1856522,-126811,NoData,-126811,1856522,NoData,1856522,NoData,273813,フォレストレンジャーマフラーウェア(女性用) ,2
4,25,9,52,1554839,6839,NoData,6839,1554839,NoData,1554839,NoData,290025,フォレストレンジャーマフラーウェア(女性用) ,3
4,25,9,52,959921,-182671,NoData,-182671,959921,NoData,959921,NoData,284410,フォレストレンジャーかつら(女性用) ,1
4,25,9,52,2092858,-707142,NoData,-707142,2092858,NoData,2092858,NoData,273801,フォレストレンジャーかつら(女性用) ,2
4,25,9,52,2272000,-333000,NoData,-333000,2272000,NoData,2272000,NoData,290014,フォレストレンジャーかつら(女性用) ,3
4,25,9,52,3610526,25911,NoData,25911,3610526,NoData,3610526,NoData,284412,フォレストレンジャーかつらと帽子(女性用) ,1
4,25,9,52,6798334,-374666,NoData,-374666,6798334,NoData,6798334,NoData,273803,フォレストレンジャーかつらと帽子(女性用) ,2
4,25,9,52,3421667,-359285,NoData,-359285,3421667,NoData,3421667,NoData,290016,フォレストレンジャーかつらと帽子(女性用) ,3
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
4,25,9,52,8733334,-2980952,NoData,-2980952,8733334,NoData,8733334,NoData,273810,フォレストレンジャーブーツ(女性用) ,2
4,25,9,52,3083333,333333,NoData,333333,3083333,NoData,3083333,NoData,290023,フォレストレンジャーブーツ(女性用) ,3
4,25,9,52,4000000,0,NoData,0,4000000,NoData,4000000,NoData,284365,フォレストレンジャートゥハンドソード外見記憶呪文書 ,1
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
4,25,9,52,4000000,0,NoData,0,4000000,NoData,4000000,NoData,284366,フォレストレンジャーロングボウ外見記憶呪文書 ,1
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
0,25,9,52,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0
4,25,9,52,810000,-190000,NoData,-190000,810000,NoData,810000,NoData,281608,オータムブリーズショートスタイルかつら(男性用) ,1
4,25,9,52,896000,62667,NoData,62667,1468571,NoData,1468571,NoData,271084,オータムブリーズショートスタイルかつら(男性用) ,2
